id,bin,area_km2,harbors,overlaps,kcal_all,kcal_cerleg,kcal_bantub,kcal_density,pop_1500,cities_1500,pop_1700,cities_1700,pop_1800,cities_1800,origin_lon,origin_lat,rf_pred_1800,rf_resid_1800
ACA-18,0_0_0,17169,0,14,0,0,0,0.0,0,0,0,0,0,0,173.83602,66.16227,0,-0.0
ACD-17,0_0_0,16472,0,14,0,0,0,0.0,0,0,0,0,0,0,175.23894,66.97225,0,-0.0
ACC-19,0_0_0,21976,0,17,0,0,0,0.0,0,0,0,0,0,0,174.7713,65.62229,0,-0.01
ACC-18,0_0_0,24204,0,18,0,0,0,0.0,0,0,0,0,0,0,174.7713,66.16227,0,-0.02
ACA-17,0_0_0,15858,0,13,0,0,0,0.0,0,0,0,0,0,0,173.83602,66.70226,0,-0.0
ACD-20,0_0_0,24221,0,22,0,0,0,0.0,0,0,0,0,0,0,175.23894,65.3523,0,-0.02
ACB-19,0_0_0,23334,0,18,0,0,0,0.0,0,0,0,0,0,0,174.30366,65.89228,0,-0.02
ACD-19,0_0_0,18639,0,15,0,0,0,0.0,0,0,0,0,0,0,175.23894,65.89228,0,-0.0
ACB-18,0_0_0,17464,0,16,0,0,0,0.0,0,0,0,0,0,0,174.30366,66.43227,0,-0.0
ACC-20,0_0_0,28216,0,23,0,0,0,0.0,0,0,0,0,0,0,174.7713,65.0823,0,-0.01
ACD-18,0_0_0,22634,0,19,0,0,0,0.0,0,0,0,0,0,0,175.23894,66.43227,0,-0.02
ACA-19,0_0_0,21312,0,23,0,0,0,0.0,0,0,0,0,0,0,173.83602,65.62229,0,-0.01
ACB-17,0_0_0,17935,0,15,0,0,0,0.0,0,0,0,0,0,0,174.30366,66.97225,0,-0.0
ABR-14,0_0_0,12151,0,11,0,0,0,0.0,0,0,0,0,0,0,169.61534,68.78003,0,-0.0
ABN-13,0_0_0,12829,0,12,0,0,0,0.0,0,0,0,0,0,0,167.75669,69.13219,0,-0.0
ABM-13,0_0_0,17948,0,16,0,0,0,0.0,0,0,0,0,0,0,167.28905,68.8622,0,-0.0
ABP-12,0_0_0,2038,0,2,0,0,0,0.0,0,0,0,0,0,0,168.69007,69.60648,0,-0.0
ABQ-12,0_0_0,2038,0,2,0,0,0,0.0,0,0,0,0,0,0,169.18415,69.57055,0,-0.0
ABT-14,0_0_0,13611,0,11,0,0,0,0.0,0,0,0,0,0,0,170.60348,68.75308,0,-0.0
ABO-12,0_0_0,8100,0,8,0,0,0,0.0,0,0,0,0,0,0,168.21397,69.40885,0,-0.0
ABS-11,0_0_0,62,0,0,0,0,0,0.0,0,0,0,0,0,0,170.09144,69.77716,0,-0.0
ABQ-11,0_0_0,2038,0,2,0,0,0,0.0,0,0,0,0,0,0,169.16618,69.92089,0,-0.0
ABQ-14,0_0_0,17278,0,15,0,0,0,0.0,0,0,0,0,0,0,169.15961,68.32221,0,-0.0
ABN-14,0_0_0,15666,0,14,0,0,0,0.0,0,0,0,0,0,0,167.75669,68.5922,0,-0.0
ABP-13,0_0_0,9026,0,8,0,0,0,0.0,0,0,0,0,0,0,168.67211,69.21122,0,-0.0
ABS-13,0_0_0,11582,0,11,0,0,0,0.0,0,0,0,0,0,0,170.06449,68.81596,0,-0.0
ABP-14,0_0_0,17357,0,15,0,0,0,0.0,0,0,0,0,0,0,168.69197,68.5922,0,-0.0
ABO-14,0_0_0,18287,0,15,0,0,0,0.0,0,0,0,0,0,0,168.22433,68.32221,0,-0.0
ABO-13,0_0_0,14642,0,11,0,0,0,0.0,0,0,0,0,0,0,168.22433,68.8622,0,-0.0
ABS-14,0_0_0,15649,0,13,0,0,0,0.0,0,0,0,0,0,0,170.0949,68.32221,0,-0.0
ABR-15,0_0_0,17451,0,14,0,0,0,0.0,0,0,0,0,0,0,169.62725,68.05222,0,-0.0
ABO-11,0_0_0,2038,0,2,0,0,0,0.0,0,0,0,0,0,0,168.23193,70.01072,0,-0.0
ABQ-13,0_0_0,8281,0,6,0,0,0,0.0,0,0,0,0,0,0,169.17516,69.10342,0,-0.0
ABM-12,0_0_0,7201,0,7,0,0,0,0.0,0,0,0,0,0,0,167.22582,69.5975,0,-0.0
ABI-14,0_0_0,17666,0,18,0,0,0,0.0,0,0,0,0,0,0,165.41849,68.32221,0,-0.0
ABH-13,0_0_0,17446,0,17,0,0,0,0.0,0,0,0,0,0,0,164.95085,69.13219,0,-0.0
ABL-14,0_0_0,22630,0,17,0,0,0,0.0,0,0,0,0,0,0,166.82141,68.5922,0,-0.02
ABI-13,0_0_0,20040,0,16,0,0,0,0.0,0,0,0,0,0,0,165.41849,68.8622,0,-0.0
ABJ-13,0_0_0,16014,0,13,0,0,0,0.0,0,0,0,0,0,0,165.88613,69.13219,0,-0.0
ABH-14,0_0_0,21790,0,19,0,0,0,0.0,0,0,0,0,0,0,164.95085,68.5922,0,-0.01
ABK-14,0_0_0,23262,0,21,0,0,0,0.0,0,0,0,0,0,0,166.35377,68.32221,0,-0.02
ABL-13,0_0_0,12966,0,12,0,0,0,0.0,0,0,0,0,0,0,166.82141,69.13219,0,-0.0
ABH-12,0_0_0,7705,0,8,0,0,0,0.0,0,0,0,0,0,0,165.01596,69.58851,0,-0.0
ABM-14,0_0_0,18889,0,19,0,0,0,0.0,0,0,0,0,0,0,167.28905,68.32221,0,-0.0
ABK-12,0_0_0,9098,0,9,0,0,0,0.0,0,0,0,0,0,0,166.23767,69.52563,0,-0.0
ABN-12,0_0_0,4308,0,5,0,0,0,0.0,0,0,0,0,0,0,167.83667,69.76818,0,-0.0
ABL-15,0_0_0,17139,0,16,0,0,0,0.0,0,0,0,0,0,0,166.82141,68.05222,0,-0.0
ABL-12,0_0_0,8687,0,8,0,0,0,0.0,0,0,0,0,0,0,166.92039,69.50767,0,-0.0
ABK-13,0_0_0,19208,0,18,0,0,0,0.0,0,0,0,0,0,0,166.35377,68.8622,0,-0.0
ABJ-14,0_0_0,18874,0,18,0,0,0,0.0,0,0,0,0,0,0,165.88613,68.5922,0,-0.0
ABI-12,0_0_0,10742,0,11,0,0,0,0.0,0,0,0,0,0,0,165.41849,69.40218,0,-0.0
ABJ-12,0_0_0,8121,0,7,0,0,0,0.0,0,0,0,0,0,0,165.86936,69.57953,0,-0.0
ABG-12,0_0_0,8071,0,8,0,0,0,0.0,0,0,0,0,0,0,164.52189,69.60648,0,-0.0
ABE-16,0_0_0,22740,0,18,0,0,0,0.0,0,0,0,0,0,0,163.54793,67.24224,0,-0.02
ABD-16,0_0_0,19802,0,17,0,0,0,0.0,0,0,0,0,0,0,163.08029,67.51223,0,-0.0
AAZ-16,0_0_0,19154,0,17,0,0,0,0.0,0,0,0,0,0,0,161.20973,67.51223,0,-0.0
ABF-16,0_0_0,22932,0,18,0,0,0,0.0,0,0,0,0,0,0,164.01557,67.51223,0,-0.02
AAZ-15,0_0_0,19427,0,21,0,0,0,0.0,0,0,0,0,0,0,161.20973,68.05222,0,-0.0
ABA-15,0_0_0,17633,0,13,0,0,0,0.0,0,0,0,0,0,0,161.67737,67.78223,0,-0.0
ABB-17,0_0_0,17681,0,14,0,0,0,0.0,0,0,0,0,0,0,162.14501,66.97225,0,-0.0
ABD-15,0_0_0,18097,0,17,0,0,0,0.0,0,0,0,0,0,0,163.08029,68.05222,0,-0.0
ABE-14,0_0_0,19636,0,18,0,0,0,0.0,0,0,0,0,0,0,163.54793,68.32221,0,-0.0
ABB-15,0_0_0,18655,0,19,0,0,0,0.0,0,0,0,0,0,0,162.14501,68.05222,0,-0.0
ABC-15,0_0_0,18573,0,15,0,0,0,0.0,0,0,0,0,0,0,162.61265,67.78223,0,-0.0
ABG-14,0_0_0,17726,0,16,0,0,0,0.0,0,0,0,0,0,0,164.48321,68.32221,0,-0.0
ABF-17,0_0_0,20297,0,17,0,0,0,0.0,0,0,0,0,0,0,164.01557,66.97225,0,-0.0
ABB-16,0_0_0,17403,0,16,0,0,0,0.0,0,0,0,0,0,0,162.14501,67.51223,0,-0.0
ABA-16,0_0_0,21332,0,19,0,0,0,0.0,0,0,0,0,0,0,161.67737,67.24224,0,-0.01
ABC-16,0_0_0,20670,0,17,0,0,0,0.0,0,0,0,0,0,0,162.61265,67.24224,0,-0.0
ABE-15,0_0_0,19126,0,17,0,0,0,0.0,0,0,0,0,0,0,163.54793,67.78223,0,-0.0
ABA-17,0_0_0,19061,0,16,0,0,0,0.0,0,0,0,0,0,0,161.67737,66.70226,0,-0.0
ABD-17,0_0_0,17083,0,14,0,0,0,0.0,0,0,0,0,0,0,163.08029,66.97225,0,-0.0
ABF-15,0_0_0,20256,0,15,0,0,0,0.0,0,0,0,0,0,0,164.01557,68.05222,0,-0.0
AAZ-22,0_0_0,18722,0,15,0,0,0,0.0,0,0,0,0,0,0,161.20973,64.27233,0,-0.0
AAY-20,0_0_0,14443,0,10,0,0,0,0.0,0,0,0,0,0,0,160.74209,65.0823,0,-0.0
AAZ-20,0_0_0,16080,0,12,0,0,0,0.0,0,0,0,0,0,0,161.20973,65.3523,0,-0.0
ABB-18,0_0_0,20386,0,15,0,0,0,0.0,0,0,0,0,0,0,162.14501,66.43227,0,-0.0
ABB-19,0_0_0,16390,0,13,0,0,0,0.0,0,0,0,0,0,0,162.14501,65.89228,0,-0.0
AAZ-18,0_0_0,19961,0,17,0,0,0,0.0,0,0,0,0,0,0,161.20973,66.43227,0,-0.0
AAY-17,0_0_0,19364,0,16,0,0,0,0.0,0,0,0,0,0,0,160.74209,66.70226,0,-0.0
AAX-22,0_0_0,21056,0,16,0,0,0,0.0,0,0,0,0,0,0,160.27445,64.27233,0,-0.0
ABB-21,0_0_0,19397,0,16,0,0,0,0.0,0,0,0,0,0,0,162.14501,64.81231,0,-0.0
AAY-19,0_0_0,23954,0,21,0,0,0,0.0,0,0,0,0,0,0,160.74209,65.62229,0,-0.02
ABA-18,0_0_0,19386,0,16,0,0,0,0.0,0,0,0,0,0,0,161.67737,66.16227,0,-0.0
ABA-19,0_0_0,19791,0,15,0,0,0,0.0,0,0,0,0,0,0,161.67737,65.62229,0,-0.0
AAY-18,0_0_0,20984,0,18,0,0,0,0.0,0,0,0,0,0,0,160.74209,66.16227,0,-0.0
AAY-21,0_0_0,16588,0,11,0,0,0,0.0,0,0,0,0,0,0,160.74209,64.54232,0,-0.0
ABB-22,0_0_0,18993,0,15,0,0,0,0.0,0,0,0,0,0,0,162.14501,64.27233,0,-0.0
ABA-20,0_0_0,16774,0,12,0,0,0,0.0,0,0,0,0,0,0,161.67737,65.0823,0,-0.0
AAZ-19,0_0_0,16210,0,12,0,0,0,0.0,0,0,0,0,0,0,161.20973,65.89228,0,-0.0
ABA-21,0_0_0,16048,0,11,0,0,0,0.0,0,0,0,0,0,0,161.67737,64.54232,0,-0.0
AAZ-21,0_0_0,16063,0,12,0,0,0,0.0,0,0,0,0,0,0,161.20973,64.81231,0,-0.0
ABB-20,0_0_0,18788,0,15,0,0,0,0.0,0,0,0,0,0,0,162.14501,65.3523,0,-0.0
AAS-16,0_0_0,21490,0,18,0,0,0,0.0,0,0,0,0,0,0,157.93625,67.24224,0,-0.01
AAS-18,0_0_0,19018,0,17,0,0,0,0.0,0,0,0,0,0,0,157.93625,66.16227,0,-0.0
AAO-17,0_0_0,17525,0,14,0,0,0,0.0,0,0,0,0,0,0,156.06569,66.70226,0,-0.0
AAP-17,0_0_0,18772,0,15,0,0,0,0.0,0,0,0,0,0,0,156.53333,66.97225,0,-0.0
AAP-18,0_0_0,20733,0,15,0,0,0,0.0,0,0,0,0,0,0,156.53333,66.43227,0,-0.0
AAR-19,0_0_0,24998,0,19,0,0,0,0.0,0,0,0,0,0,0,157.46861,65.89228,0,-0.02
AAQ-16,0_0_0,20144,0,17,0,0,0,0.0,0,0,0,0,0,0,157.00097,67.24224,0,-0.0
AAO-15,0_0_0,18948,0,18,0,0,0,0.0,0,0,0,0,0,0,156.06569,67.78223,0,-0.0
AAO-18,0_0_0,19093,0,15,0,0,0,0.0,0,0,0,0,0,0,156.06569,66.16227,0,-0.0
AAT-16,0_0_0,20440,0,18,0,0,0,0.0,0,0,0,0,0,0,158.40389,67.51223,0,-0.0
AAS-17,0_0_0,19120,0,16,0,0,0,0.0,0,0,0,0,0,0,157.93625,66.70226,0,-0.0
AAT-18,0_0_0,22190,0,17,0,0,0,0.0,0,0,0,0,0,0,158.40389,66.43227,0,-0.01
AAQ-15,0_0_0,19811,0,18,0,0,0,0.0,0,0,0,0,0,0,157.00097,67.78223,0,-0.0
AAQ-18,0_0_0,21418,0,17,0,0,0,0.0,0,0,0,0,0,0,157.00097,66.16227,0,-0.01
AAT-17,0_0_0,19590,0,16,0,0,0,0.0,0,0,0,0,0,0,158.40389,66.97225,0,-0.0
AAR-16,0_0_0,20311,0,18,0,0,0,0.0,0,0,0,0,0,0,157.46861,67.51223,0,-0.0
AAP-16,0_0_0,19567,0,18,0,0,0,0.0,0,0,0,0,0,0,156.53333,67.51223,0,-0.0
AAR-17,0_0_0,20889,0,17,0,0,0,0.0,0,0,0,0,0,0,157.46861,66.97225,0,-0.0
AAR-18,0_0_0,22791,0,18,0,0,0,0.0,0,0,0,0,0,0,157.46861,66.43227,0,-0.02
AAQ-17,0_0_0,19904,0,18,0,0,0,0.0,0,0,0,0,0,0,157.00097,66.70226,0,-0.0
AAU-14,0_0_0,19924,0,17,0,0,0,0.0,0,0,0,0,0,0,158.87153,68.32221,0,-0.0
AAX-14,0_0_0,22479,0,21,0,0,0,0.0,0,0,0,0,0,0,160.27445,68.5922,0,-0.02
AAV-15,0_0_0,19537,0,19,0,0,0,0.0,0,0,0,0,0,0,159.33917,68.05222,0,-0.0
AAY-14,0_0_0,24835,0,20,0,0,0,0.0,0,0,0,0,0,0,160.81185,68.5285,0,-0.02
AAZ-17,0_0_0,19611,0,17,0,0,0,0.0,0,0,0,0,0,0,161.20973,66.97225,0,-0.0
AAY-16,0_0_0,22072,0,19,0,0,0,0.0,0,0,0,0,0,0,160.74209,67.24224,0,-0.01
ABA-13,0_0_0,24725,0,22,0,0,0,0.0,0,0,0,0,0,0,161.57542,68.92376,0,-0.02
AAV-14,0_0_0,21373,0,21,0,0,0,0.0,0,0,0,0,0,0,159.33917,68.5922,0,-0.01
AAU-15,0_0_0,18405,0,15,0,0,0,0.0,0,0,0,0,0,0,158.87153,67.78223,0,-0.0
AAW-16,0_0_0,17470,0,17,0,0,0,0.0,0,0,0,0,0,0,159.80681,67.24224,0,-0.0
AAW-14,0_0_0,22225,0,21,0,0,0,0.0,0,0,0,0,0,0,159.80681,68.32221,0,-0.01
AAX-15,0_0_0,20379,0,19,0,0,0,0.0,0,0,0,0,0,0,160.27445,68.05222,0,-0.0
AAV-17,0_0_0,16788,0,14,0,0,0,0.0,0,0,0,0,0,0,159.33917,66.97225,0,-0.0
AAZ-14,0_0_0,24981,0,21,0,0,0,0.0,0,0,0,0,0,0,161.19812,68.60935,0,-0.02
AAW-15,0_0_0,23502,0,19,0,0,0,0.0,0,0,0,0,0,0,159.80681,67.78223,0,-0.02
AAY-15,0_0_0,19457,0,17,0,0,0,0.0,0,0,0,0,0,0,160.74209,67.78223,0,-0.0
AAX-17,0_0_0,17290,0,16,0,0,0,0.0,0,0,0,0,0,0,160.27445,66.97225,0,-0.0
AAV-16,0_0_0,20830,0,17,0,0,0,0.0,0,0,0,0,0,0,159.33917,67.51223,0,-0.0
AAX-16,0_0_0,24277,0,20,0,0,0,0.0,0,0,0,0,0,0,160.27445,67.51223,0,-0.02
AAU-16,0_0_0,17032,0,15,0,0,0,0.0,0,0,0,0,0,0,158.87153,67.24224,0,-0.0
AAP-15,0_0_0,19056,0,19,0,0,0,0.0,0,0,0,0,0,0,156.53333,68.05222,0,-0.0
AAR-15,0_0_0,19202,0,18,0,0,0,0.0,0,0,0,0,0,0,157.46861,68.05222,0,-0.0
AAS-13,0_0_0,20383,0,19,0,0,0,0.0,0,0,0,0,0,0,157.93625,68.8622,0,-0.0
AAQ-14,0_0_0,20094,0,19,0,0,0,0.0,0,0,0,0,0,0,157.00097,68.32221,0,-0.0
AAS-15,0_0_0,18688,0,18,0,0,0,0.0,0,0,0,0,0,0,157.93625,67.78223,0,-0.0
AAT-14,0_0_0,20202,0,19,0,0,0,0.0,0,0,0,0,0,0,158.40389,68.5922,0,-0.0
AAO-14,0_0_0,19703,0,19,0,0,0,0.0,0,0,0,0,0,0,156.06569,68.32221,0,-0.0
AAO-13,0_0_0,20086,0,19,0,0,0,0.0,0,0,0,0,0,0,156.06569,68.8622,0,-0.0
AAO-12,0_0_0,20197,0,19,0,0,0,0.0,0,0,0,0,0,0,156.06569,69.40218,0,-0.0
AAT-15,0_0_0,19875,0,18,0,0,0,0.0,0,0,0,0,0,0,158.40389,68.05222,0,-0.0
AAP-13,0_0_0,20502,0,19,0,0,0,0.0,0,0,0,0,0,0,156.53333,69.13219,0,-0.0
AAR-13,0_0_0,20441,0,19,0,0,0,0.0,0,0,0,0,0,0,157.46861,69.13219,0,-0.0
AAQ-13,0_0_0,20654,0,19,0,0,0,0.0,0,0,0,0,0,0,157.00097,68.8622,0,-0.0
AAT-12,0_0_0,18980,0,18,0,0,0,0.0,0,0,0,0,0,0,158.40389,69.67217,0,-0.0
AAP-14,0_0_0,20097,0,19,0,0,0,0.0,0,0,0,0,0,0,156.53333,68.5922,0,-0.0
AAT-13,0_0_0,20199,0,19,0,0,0,0.0,0,0,0,0,0,0,158.40389,69.13219,0,-0.0
AAS-12,0_0_0,20311,0,19,0,0,0,0.0,0,0,0,0,0,0,157.93625,69.40218,0,-0.0
AAR-14,0_0_0,20597,0,19,0,0,0,0.0,0,0,0,0,0,0,157.46861,68.5922,0,-0.0
AAQ-12,0_0_0,20548,0,19,0,0,0,0.0,0,0,0,0,0,0,157.00097,69.40218,0,-0.0
AAS-14,0_0_0,19691,0,19,0,0,0,0.0,0,0,0,0,0,0,157.93625,68.32221,0,-0.0
ABC-13,0_0_0,21568,0,20,0,0,0,0.0,0,0,0,0,0,0,162.61265,68.8622,0,-0.01
ABE-12,0_0_1,13489,1,14,0,0,0,0.0,0,0,0,0,0,0,163.54793,69.40218,0,-0.0
ABF-14,0_0_0,15880,0,16,0,0,0,0.0,0,0,0,0,0,0,164.01557,68.5922,0,-0.0
ABC-14,0_0_0,20247,0,18,0,0,0,0.0,0,0,0,0,0,0,162.61265,68.32221,0,-0.0
ABB-10,,18,0,0,0,0,0,0.0,0,0,0,0,0,0,162.24017,70.66649,0,-0.0
ABD-13,0_0_1,20528,1,19,0,0,0,0.0,0,0,0,0,0,0,163.08029,69.13219,0,-0.0
ABD-12,0_0_1,6965,1,7,0,0,0,0.0,0,0,0,0,0,0,163.05764,69.69631,0,-0.0
ABF-12,0_0_1,6060,1,6,0,0,0,0.0,0,0,0,0,0,0,164.00087,69.76818,0,-0.0
ABC-12,0_0_1,13320,1,15,0,0,0,0.0,0,0,0,0,0,0,162.61265,69.40218,0,-0.0
ABG-13,0_0_0,19183,0,18,0,0,0,0.0,0,0,0,0,0,0,164.48321,68.8622,0,-0.0
ABF-13,0_0_1,17172,1,14,0,0,0,0.0,0,0,0,0,0,0,164.01557,69.13219,0,-0.0
ABB-14,0_0_0,21999,0,18,0,0,0,0.0,0,0,0,0,0,0,162.14501,68.5922,0,-0.01
ABD-14,0_0_0,20397,0,19,0,0,0,0.0,0,0,0,0,0,0,163.08029,68.5922,0,-0.0
ABA-9,,37,0,1,,,,,0,0,0,0,0,0,161.65626,70.81921,,
ABA-12,0_0_1,9160,1,9,0,0,0,0.0,0,0,0,0,0,0,161.65626,69.46275,0,-0.0
ABB-13,0_0_1,23011,1,20,0,0,0,0.0,0,0,0,0,0,0,162.14501,69.13219,0,-0.04
ABE-13,0_0_0,19428,0,18,0,0,0,0.0,0,0,0,0,0,0,163.54793,68.8622,0,-0.0
ABA-14,0_0_0,21237,0,19,0,0,0,0.0,0,0,0,0,0,0,161.67737,68.32221,0,-0.0
ABC-10,,18,0,0,0,0,0,0.0,0,0,0,0,0,0,162.47373,70.65751,0,-0.0
ABB-12,0_0_1,5981,1,7,0,0,0,0.0,0,0,0,0,0,0,162.1683,69.64241,0,-0.0
AAQ-11,0_0_0,19763,0,19,0,0,0,0.0,0,0,0,0,0,0,157.00097,69.94216,0,-0.0
AAR-9,0_0_0,8686,0,10,0,0,0,0.0,0,0,0,0,0,0,157.60486,71.07972,0,-0.0
AAO-11,0_0_0,20303,0,19,0,0,0,0.0,0,0,0,0,0,0,156.06569,69.94216,0,-0.0
AAS-9,0_0_0,8668,0,10,0,0,0,0.0,0,0,0,0,0,0,158.0091,71.04378,0,-0.0
AAP-10,0_0_0,15477,0,16,0,0,0,0.0,0,0,0,0,0,0,156.53333,70.75214,0,-0.0
AAU-10,0_0_0,13169,0,13,0,0,0,0.0,0,0,0,0,0,0,158.87153,70.48215,0,-0.0
AAP-11,0_0_0,20468,0,18,0,0,0,0.0,0,0,0,0,0,0,156.53333,70.21216,0,-0.0
AAP-12,0_0_0,20109,0,19,0,0,0,0.0,0,0,0,0,0,0,156.53333,69.67217,0,-0.0
AAR-10,0_0_0,14724,0,15,0,0,0,0.0,0,0,0,0,0,0,157.46861,70.75214,0,-0.0
AAU-9,0_0_0,8457,0,10,0,0,0,0.0,0,0,0,0,0,0,158.87149,70.90904,0,-0.0
AAQ-9,0_0_0,9309,0,11,0,0,0,0.0,0,0,0,0,0,0,157.09282,71.07972,0,-0.0
AAO-10,0_0_0,19463,0,19,0,0,0,0.0,0,0,0,0,0,0,156.06569,70.48215,0,-0.0
AAP-9,0_0_0,9148,0,11,0,0,0,0.0,0,0,0,0,0,0,156.48197,71.09768,0,-0.0
AAR-12,0_0_0,20049,0,19,0,0,0,0.0,0,0,0,0,0,0,157.46861,69.67217,0,-0.0
AAT-11,0_0_0,17879,0,16,0,0,0,0.0,0,0,0,0,0,0,158.40389,70.21216,0,-0.0
AAT-10,0_0_0,8730,0,10,0,0,0,0.0,0,0,0,0,0,0,158.47623,70.97192,0,-0.0
AAR-11,0_0_0,20109,0,18,0,0,0,0.0,0,0,0,0,0,0,157.46861,70.21216,0,-0.0
AAQ-10,0_0_0,19548,0,19,0,0,0,0.0,0,0,0,0,0,0,157.00097,70.48215,0,-0.0
AAS-11,0_0_0,19663,0,18,0,0,0,0.0,0,0,0,0,0,0,157.93625,69.94216,0,-0.0
AAS-10,0_0_0,17514,0,18,0,0,0,0.0,0,0,0,0,0,0,157.93625,70.48215,0,-0.0
AAL-12,0_0_0,20040,0,19,0,0,0,0.0,0,0,0,0,0,0,154.66277,69.67217,0,-0.0
AAM-11,0_0_0,20191,0,19,0,0,0,0.0,0,0,0,0,0,0,155.13041,69.94216,0,-0.0
AAM-9,0_0_0,9483,0,10,0,0,0,0.0,0,0,0,0,0,0,155.06263,71.0348,0,-0.0
AAM-13,0_0_0,19766,0,19,0,0,0,0.0,0,0,0,0,0,0,155.13041,68.8622,0,-0.0
AAN-15,0_0_0,19473,0,19,0,0,0,0.0,0,0,0,0,0,0,155.59805,68.05222,0,-0.0
AAM-14,0_0_0,20143,0,19,0,0,0,0.0,0,0,0,0,0,0,155.13041,68.32221,0,-0.0
AAN-9,0_0_0,9000,0,9,0,0,0,0.0,0,0,0,0,0,0,155.62857,71.07972,0,-0.0
AAL-15,0_0_0,19930,0,19,0,0,0,0.0,0,0,0,0,0,0,154.66277,68.05222,0,-0.0
AAO-9,0_0_0,9057,0,11,0,0,0,0.0,0,0,0,0,0,0,155.96094,71.09768,0,-0.0
AAL-11,0_0_0,20114,0,17,0,0,0,0.0,0,0,0,0,0,0,154.66277,70.21216,0,-0.0
AAN-10,0_0_0,10875,0,12,0,0,0,0.0,0,0,0,0,0,0,155.52975,70.9809,0,-0.0
AAL-14,0_0_0,19666,0,19,0,0,0,0.0,0,0,0,0,0,0,154.66277,68.5922,0,-0.0
AAM-12,0_0_0,20422,0,19,0,0,0,0.0,0,0,0,0,0,0,155.13041,69.40218,0,-0.0
AAN-14,0_0_0,20063,0,19,0,0,0,0.0,0,0,0,0,0,0,155.59805,68.5922,0,-0.0
AAL-13,0_0_0,20154,0,19,0,0,0,0.0,0,0,0,0,0,0,154.66277,69.13219,0,-0.0
AAN-12,0_0_0,20207,0,19,0,0,0,0.0,0,0,0,0,0,0,155.59805,69.67217,0,-0.0
AAN-11,0_0_0,20670,0,17,0,0,0,0.0,0,0,0,0,0,0,155.59805,70.21216,0,-0.0
AAL-10,0_0_0,9756,0,11,0,0,0,0.0,0,0,0,0,0,0,154.68534,70.99887,0,-0.0
AAM-10,0_0_0,18639,0,18,0,0,0,0.0,0,0,0,0,0,0,155.13041,70.48215,0,-0.0
AAN-13,0_0_0,19896,0,19,0,0,0,0.0,0,0,0,0,0,0,155.59805,69.13219,0,-0.0
AAU-18,0_0_0,18977,0,16,0,0,0,0.0,0,0,0,0,0,0,158.87153,66.16227,0,-0.0
AAV-20,0_0_0,17662,0,14,0,0,0,0.0,0,0,0,0,0,0,159.33917,65.3523,0,-0.0
AAX-19,0_0_0,19162,0,16,0,0,0,0.0,0,0,0,0,0,0,160.27445,65.89228,0,-0.0
AAV-22,0_0_0,17966,0,13,0,0,0,0.0,0,0,0,0,0,0,159.33917,64.27233,0,-0.0
AAX-20,0_0_0,16023,0,14,0,0,0,0.0,0,0,0,0,0,0,160.27445,65.3523,0,-0.0
AAW-19,0_0_0,18286,0,16,0,0,0,0.0,0,0,0,0,0,0,159.80681,65.62229,0,-0.0
AAW-17,0_0_0,16668,0,14,0,0,0,0.0,0,0,0,0,0,0,159.80681,66.70226,0,-0.0
AAU-20,0_0_0,17589,0,13,0,0,0,0.0,0,0,0,0,0,0,158.87153,65.0823,0,-0.0
AAU-17,0_0_0,19392,0,16,0,0,0,0.0,0,0,0,0,0,0,158.87153,66.70226,0,-0.0
AAV-21,0_0_0,24456,0,20,0,0,0,0.0,0,0,0,0,0,0,159.33917,64.81231,0,-0.02
AAX-18,0_0_0,17020,0,15,0,0,0,0.0,0,0,0,0,0,0,160.27445,66.43227,0,-0.0
AAW-18,0_0_0,18207,0,16,0,0,0,0.0,0,0,0,0,0,0,159.80681,66.16227,0,-0.0
AAV-18,0_0_0,19250,0,16,0,0,0,0.0,0,0,0,0,0,0,159.33917,66.43227,0,-0.0
AAU-19,0_0_0,15873,0,13,0,0,0,0.0,0,0,0,0,0,0,158.87153,65.62229,0,-0.0
AAU-22,0_0_0,20502,0,14,0,0,0,0.0,0,0,0,0,0,0,158.87153,64.00234,0,-0.0
AAU-21,0_0_0,17344,0,12,0,0,0,0.0,0,0,0,0,0,0,158.87153,64.54232,0,-0.0
AAW-21,0_0_0,18205,0,13,0,0,0,0.0,0,0,0,0,0,0,159.80681,64.54232,0,-0.0
AAX-21,0_0_0,16704,0,14,0,0,0,0.0,0,0,0,0,0,0,160.27445,64.81231,0,-0.0
AAW-20,0_0_0,20044,0,16,0,0,0,0.0,0,0,0,0,0,0,159.80681,65.0823,0,-0.0
AAV-19,0_0_0,19619,0,16,0,0,0,0.0,0,0,0,0,0,0,159.33917,65.89228,0,-0.0
AAO-21,0_0_0,18408,0,14,0,0,0,0.0,0,0,0,0,0,0,156.06569,64.54232,0,-0.0
AAR-22,0_0_0,20255,0,15,0,0,0,0.0,0,0,0,0,0,0,157.46861,64.27233,0,-0.0
AAQ-19,0_0_0,20020,0,17,0,0,0,0.0,0,0,0,0,0,0,157.00097,65.62229,0,-0.0
AAS-21,0_0_0,19355,0,14,0,0,0,0.0,0,0,0,0,0,0,157.93625,64.54232,0,-0.0
AAO-20,0_0_0,19081,0,17,0,0,0,0.0,0,0,0,0,0,0,156.06569,65.0823,0,-0.0
AAS-20,0_0_0,18459,0,15,0,0,0,0.0,0,0,0,0,0,0,157.93625,65.0823,0,-0.0
